,review_text,label,prediction
1592,s el dicoba selama minggu teksturnya agak berminyak berbunga bunga dan lengket di kulit saya yang berminyak serum ini membuatnya bercahaya tapi tidak lengket masih mau coba serum lagi karena kulit saya tidak terlalu spesial ,0,1
1593,setelah saya mengujinya di counter sk ii ternyata wajah saya dalam kondisi baik namun kekencangan wajahnya lebih tua dari usia saya dan jika tidak saya rawat nanti bisa saja saya keriput padahal saya saya orang yang rajin merawat kulit saya kemudian bibi saya yang juga menggunakan sk ii tidak menyerap ke dalam kulit dan membantu perawatan kulit lainnya untuk bekerja lebih baik akhirnya setelah mempertimbangkan saya memutuskan untuk mencoba fte dulu yang katanya bekerja seperti sulap dan sebelum menggunakan fte saya menggunakan clear lotion sk ii sebagai toner awalnya saya tidak menggunakan purging dan sekarang sudah h ir sebulan saya tidak merasa ada perubahan drastis karena kulit saya juga tidak ada masalah warna kulit lebih cerah tapi baru beberapa hari setelah saya sedikit gosong hehe tapi saya rasa daerah hidung tidak terlalu berminyak seperti sebelumnya kulit lebih halus dan lebih kenyal saya masih kombinasikan dengan produk serum lain untuk menghilangkan bekas jerawat dan sekarang bekas jerawat sudah memudar mungkin karena serumnya bekerja lebih baik semoga secara keseluruhan saya merasa fit dan akan membeli kembali untuk harga yang pantas isinya terlalu banyak satu satunya yang saya suka adalah kemasannya karena saya takut akan pecah tahu saya sedikit ceroboh p,1,1
1594,saat pertama kali merilis produk saya menyukai aromanya yang segar tapi tidak terlalu menyengat exfoliator ini efektif menghilangkan komedo kotoran dan kulit mati yang menempel di wajah karena butiran scrubnya cukup kasar saya cuci muka dulu dengan air lalu dipijat terlebih dahulu agar tidak terlalu melukai kulit bagi saya partikel scrub agak terlalu kasar pada kulit saya walaupun selama ini tidak menimbulkan masalah setelah menggunakan produk ini wajah saya terasa lebih bersih dan komedo juga terlihat jauh lebih sedikit ,0,0
1595,mungkin satu kata yang tepat adalah jangan menilai buku dari s ulnya kemasan mungkin jelek dan tua tapi kualitasnya bagus lulurnya lembut nyaman digunakan memanjat badan untuk mengangkat semuanya sehingga menggosok lebih asyik itu memiliki efek pelembab juga saya tidak terlalu merasakannya untuk memutihkan karena saya tidak menggunakannya secara teratur setiap hari,1,0
1596,coba saja ukuran perjalanannya tapi itu memiliki efek yang sangat bagus pada wajah sangat kenyal dan cerah garis garis halus juga berkurang gunakan hanya setetes dua tetes hanya itu saja harganya kurang bersahabat hihihihi ,1,1
1597,ini barang wajib untuk dibawa saat ke pantai gak lupa bawa sunblock ini harga terjangkau mudah ditemukan tapi sunblock ini harus didapatkan tipis tipis jika terlihat terlalu lengket dan butuh waktu lama meresap ke dalam kulit harga terjangkau vaselline lumayan oke ,0,0
1598,bukankah baunya enak apakah baunya seperti lem kemudian harus memolesnya berkali kali agar warnanya rata itu berpigmen tetapi jika sudah lama digunakan itu terus mendapatkan air mencuci muka sehingga pecah dan terkelupas ,0,0
1599,mahal banget hahahahaa enak banget bikin kenyal dan efektif sebenernya pengen beli ulang lagi sih masih mahal banget sih cuma mau cari essence atau serum yang cocok banget dan luntur kalau sama harganya sekitar itu hahaha,1,1
1600,ini adalah cawan suci saya dulu saya punya masalah dengan komedo putih komedo dan di dahi saya ini adalah jerawat banyak jerawat dan bekas jerawat di dahi serta tepi wajah dekat telinga atau alis bahkan di pipi saya ada jerawat yang terasa meriang sehingga hanya terlihat seperti isi jerawat saja tapi pada saat yang sama saya mencoba memencet isi yang ada di dalam jerawat itu tidak keluar sebelumnya saya mencoba mengobatinya dengan berbagai obat jerawat tapi demamnya yang meriang tidak mau kunjung sembuh dan setelah saya pakai ini jerawat saya jadi tenang dan jerawat saya demam lama sekali dan sekarang tinggal bekas luka saja bekas jerawat lama mulai pudar begitulah cara jerawat keluar jadi lebih sopan tidak sesibuk dulu komedo putih di sekitar bagian bawah mata dan pipi benar benar mengecil biasanya terlihat kasar sekarang menjadi halus komedo di hidung juga berkurang sebelumnya setiap minggu saya harus menghilangkan komedo secara manual sekarang hanya sebulan sekali yang tidak saya suka dari produk ini adalah kandungan alkoholnya cukup banyak jadi ketika digunakan dengan jerawat yang muncul di dekat area mata membuatnya perih saya memakai ini setiap hari tapi untungnya kulit saya tidak iritasi dan tidak mengering ,1,1
1601,kalaupun harganya murah bukan berarti tidak bagus ya menurut saya ini tidak apa apa bisa menyegarkan muga dan juga membersihkan riasan bisa juga di mana saja hanya ya kalo ekspektasinya bisa menghilangkan jerawat seperti yang tertera di kemasan jangan terlalu banyak berharap juga hahahah,1,-1
1602,produk ini sangat melembabkan kulit cukup gunakan tetes untuk satu wajah tidak lengket di kulit karena konsistensinya sangat cair tapi untuk efek lain saya belum merasakannya selama minggu pemakaian ,1,1
1603,produk serum kiehl s yang satu ini bisa dibilang sangat kurang cocok untuk kondisi kulit wajah yang berminyak awalnya saya coba beberapa kali dan hasilnya bagus banget esok harinya wajah saya bener bener kenyal tapi setelah beberapa minggu saya pakai wajah saya jadi mendadak mungkin karena kulit wajah saya berminyak banget jadi produk ini tidak recommended untuk kulit berminyak ,-1,-1
1604,lulur ini sangat murah dan baunya enak tapi saya tidak suka bau melati setelah menggosok n an dan sel kulit mati semuanya diangkat tidak membuat kulit kering dan aromanya bertahan lama lulur ini benar benar menjadi andalan ,0,0
1605,dapatkan ini dari goodies bag tutupnya bagus untuk digunakan tidak lengket tidak berbau gel tidak mudah mengering dan terdapat kerak pada tutup botol kemasannya juga kompak mudah dibawa travelling harga murah tapi yang tidak disukai saat dipakai di bawah riasan bedak foundation suka dikupas jadi lebih suka memakainya saat tidak memakai riasan apa pun ,0,0
1606,keren banget sih padahal awalnya pas di purging tapi udah tahun pakai ini dan hasilnya lumayan juga untuk membuat wajah kamu bebas noda dan pakai warna wajah kamu beli kembali selalu cawan suci ,1,1
1607,review produk ini harga terjangkau toko obat banyak isi kemasan tube yang higienis kemasan simple bentuk lotion tapi meninggalkan bekas warna putih bikin berjerawat kulit saya jadi jerawatan langsung pakai sunscreen ini untuk kulit berminyak seperti saya menjadi berminyak jika bedak tidak menempel setelah digunakan lama meresap,-1,-1
1608,peeerrrrrffffeeeeecccttttt hanya satu kata seminggu pemakaian wajah bersih kenyal jerawat berkurang hanya saja harus telaten untuk menggunakannya dan menurut saya agak tidak nyaman saat ditimpa oleh skincare lain jadi pakai saja ini atau pakai di malam hari biasanya saya pakai sehabis cuci muka wudhu di kantor supaya tidak kering sssstttt mengoleskan ini pada luka setengah kering akan membuat lapisan kulit baru tanpa flek hitam saya biasanya menggunakannya untuk jerawat yang pecah menjadi luka ,1,1
1609,saya menggunakan ini sebelumnya saya menepuknya di wajah saya dengan kapas dan menunggu s ai menyerap kulit perawatan facial essence ini memiliki efek yang cukup lama pada wajah kita jadi jika anda memang menginginkan kulit wajah yang bagus anda harus bersabar dengan produk ini tapi ini disarankan karena produk ini alami dan tidak membahayakan kulit ,1,1
1610,menggunakan lotion ini disertai dengan penggunaan esensinya tapi maaf untuk mengatakan lotion tidak sebagus esensi cairannya terlalu berminyak di wajah saya buat coretan di dahi karena wajah saya sangat berminyak saat digunakan wajah saya terlihat kusam dan lusuh tidak ada yang segera saya berhenti menggunakan lotion dan terus menggunakan esensi,-1,-1
1611,saya kurang suka produk ini saya punya shade stockholm saya beli karena banyak review bagusnya tapi ternyata pas dipakai ternyata kering banget di bibir tapi kalau bibir terlalu kering atau terlalu basah juga susah untuk di blender tapi yang bikin aku suka lip cream ini aromanya enak kayak ice cream lu mau jilat aja ga pake hehhehe,-1,-1
1612,lulur sariayu wangi banget saya juga pernah menggunakan ini sebelumnya dan aromanya sangat menenangkan efek pelembabnya juga panjang dan membuat kulit sedikit cerah dapat mengangkat sel kulit mati dan berbau super duper produk recommended karena selain murah wangi ada kelembaban dan bikin cerah juga ,1,0
1613,ini adalah toner paling a asif yang pernah saya coba tapi sekali lagi saya mungkin belum mencoba banyak waktu itu saya beli set tea tree karena tiba tiba habis dan saya disarankan beli toner toner benar benar menyengat kulit dan bukannya mengeringkan jerawat malah malah semakin memerah jika itu menyengat atau kesemutan itu tidak baik untuk kulit anda kan sekarang beralih ke toner pelembab karena pengalaman dengan toner astringent sama sekali tidak bagus ,-1,-1
1614,saya hanya menggunakannya pada bagian yang berjerawat dan komedo lama saya kompres dan berhasil esok harinya jerawat membaik tapi saat kondisi wajah tidak berjerawat tidak disarankan karena wajah menjadi kencang perih gatal karena kering dan menjadi jerawat,-1,-1
1615,saya punya wishlist karena produk vitamin e dikenal baik untuk kulit kering dan juga karena cocok untuk menggunakan krim malam mosturizer dan vit e usahakan dulu jangan s ai ada perubahan berarti pada wajah super kering ini setelah minggu pemakaian wajah menjadi super berminyak dan noda di dahi dan pipi huhu dan juga usahakan kurangi pemakaiannya setiap hari sekali seminggu sekali dan jerawatnya semakin parah berminyak dan wajah lelah jadi gak bakalan beli kembali serum ini,-1,-1
1616,harganya ya cukup murah untuk kantong pelajar warna banyak ,0,0
1617,saya tidak terlalu menyukainya karena bau alkoholnya sangat kuat dan itu tidak terlalu menjadi masalah jerawat tidak kunjung berkurang dan ini bikin kulit kering juga kalau di tempelkan di bagian kulit yang ada jerawat pasti enak banget ,-1,-1
1618,yang satu ini jauh di bawah air misel favorit saya pernah hydrabio ini lebih cocok untuk preferensi pribadi saya sensibio sebenarnya no saya jika dibandingkan dengan sensibio hydrabio ini mungkin kurang populer entah kenapa padahal produk ini efektif menghilangkan sisa riasan tanpa membuat kulit terasa kering buat langkah terakhir sebelum foam cleanser oke banget tidak melukai mata malah terasa sejuk untuk makeup waterproof kurang efektif tapi sensibio kurang efektif juga imho hydrabio juga tidak berbau aneh sama sekali jika masih ada sedikit sensibio intinya adalah jika anda mencari micellar water pasti coba yang ini luar biasa ,1,-1
1619,lulur bali ovale coklat ini sangat enak seperti coklat asli lulurnya kasar dan mudah mengering sehingga pada saat dioleskan pada tubuh akan terasa kotoran yang menempel pada tubuh anda setelah diangkat sehingga setelah menggunakan scrub ini tubuh terasa lebih bersih dan wanginya bertahan lebih lama pada tubuh ,0,0
1620,teksturnya agak cair membuatnya mudah meresap ke dalam kulit dan tidak lengket spf cukup untuk pemakaian sehari hari yang selalu ada di dalam ruangan aroma lembut terjangkau dan mudah ditemukan ,0,0
1621,salah satu scrub bali favorit saya aroma strawberry yang manis dan segar juga efektif mengangkat sel kulit mati pada kulit kulit terasa bersih dan lembut setelah menggunakan scrub ini sayangnya kemasannya terlalu kecil mau cari yang kemasan gram liter biar scrubnya puas kalo yang kecil seperti ini seminggu udah habis ,0,0
1622,pertama membeli toner asam dan langsung jatuh cinta ketika saya mulai menggunakannya saya tidak berani dialihkan whitehead langsung muncul di tempat bekas jerawat tetapi beberapa hari kemudian cpet mengering bekasnya sekarang hilang sangat suka dengan aroma gingengnya dan alhamdulillah tidak ada rasa kesemutan ,1,1
1623,air mawar kesukaan saya yang suka saya pakai untuk c uran masker bedak saya kalau masker serbuk spirulina saya buat bau amis spirulinnya lenyap yang saya rasakan adalah saya menggunakan air mawar untuk c uran masker sehingga membuat masker lebih harum,1,1
1624,produk ini saya rekomendasikan oleh ba sk ii ketika berkonsu asi tentang moisturizer apa yang cocok untuk kulit saya yang berpori pori besar berminyak dan cenderung berjerawat saya juga membeli karena tertarik dengan produk ini ,0,1
1625,saya belum pernah membeli produk ini sebelumnya karena saya ingin mencobanya dulu akhirnya saya memintanya dalam pot tbs saya tidak suka dari baunya tidak berbau jeruk sama sekali dan h ir berbau seperti minyak imo marat teksturnya sendiri berupa cream dengan partikel micro beads berwarna hijau keabu abuan sebelum anda menggunakan wajah anda anda harus melembabkannya terlebih dahulu gunakan makeup pembersih anda bisa menggantinya dengan minyak zaitun dan gunakan scrub ini untuk pencuci wajah yang baru pertama kali saya menggunakannya saya mengambilnya banyak dan mengoleskannya sedikit dengan antusias di wajah saya jadi terasa kasar lalu saya melambat dan merasa nyaman seperti pijat wajah lagi setelah itu saya bilas dan wajah saya terlihat sedikit bercahaya halus dan kenyal kedua kalinya sama meskipun saya tidak menggunakannya sebanyak pertama kali mau beli tapi tunggu promonya ya ,0,0
1626,saya beli ini pas sudah benar benar lengkap pakai sk ii semua perawatan saya tidak bikin kilang oli cepat meresap dan mungkin karena judulnya whitening jadi bikin wajah saya sedikit lebih cerah yang saya tidak suka karena mahal dan kemasannya jelek ,0,0
1627,pengelupasan lembut penggunaan sehari hari praktis dan efektif produk ini sangat membantu dalam mengusir komedo komedo putih kulit kasar di daerah dagu hidung sekitar bibir dll formulanya tidak kasar sehingga aman digunakan setiap hari saya hanya menggunakannya pada malam hari tanpa resiko kulit kering atau dehidrasi itu sedikit menyengat tapi setelah beberapa saat kita akan terbiasa satu satunya keluhan adalah sulitnya mengambil produk karena saling menempel kemasan produk tidak disertai pinset untuk mengambil tapi dimaafkan karena itu produk yang menyenangkan ,0,0
